,genes,logFC,AveExpr,t,P.Value,adj.P.Val,expr
RGCC,RGCC,-0.704155214040607,2.10046744012245,-1.74639017461998,0.080753395675632,0.291465043209837,non
FMO5,FMO5,-0.567883862621508,2.91017810606966,-1.74611517949655,0.0808011601006731,0.291567385787247,non
BRE,BRE,0.34256932318637,6.29165005249451,1.74588633000452,0.0808409268912183,0.291640827031672,non
PYGB,PYGB,0.324519206450033,8.05679221595054,1.74573802807072,0.0808667055535276,0.291663781710706,non
CCDC19,CCDC19,1.26836796032382,-0.365298229975636,1.74508127959914,0.080980945446233,0.291913729654359,non
XAB2,XAB2,0.351544551568743,5.90589222939334,1.74504055666521,0.0809880334193957,0.291913729654359,non
NKIRAS2,NKIRAS2,0.343565550252984,6.23780282210626,1.74500453598399,0.0809943033683509,0.291913729654359,non
MKNK2,MKNK2,-0.333368077280383,7.12384534799878,-1.74481338149523,0.0810275833179134,0.291963625953873,non
FUS,FUS,0.322028993336054,8.79069260607961,1.74459129220704,0.0810662629496317,0.292032950126947,non
CYB5D1,CYB5D1,-0.417278408068447,4.53311611489634,-1.74437178476675,0.0811045076483264,0.29210067463274,non
USP11,USP11,0.332695729033081,6.88943643975828,1.74382692079201,0.0811995023977237,0.292372704942139,non
LOC100216546,LOC100216546,-0.546646131129724,3.08826918890007,-1.74168446459143,0.081573906773182,0.293650425963753,non
TIPRL,TIPRL,-0.382041711667314,5.2077653598477,-1.74086241305584,0.0817179355203925,0.294098425344355,non
MMP19,MMP19,1.46688536281848,-0.918546660809185,1.74049950393734,0.0817815851588104,0.294163516930419,non
APITD1,APITD1,-1.36576182773057,-0.29435720490943,-1.74042802188714,0.0817941269402271,0.294163516930419,non
C18orf32,C18orf32,0.839821775865118,1.07932855183563,1.74027973620611,0.0818201491692128,0.294163516930419,non
ZBTB1,ZBTB1,-0.390368576769315,5.01660013369846,-1.7402023691521,0.0818337287575972,0.294163516930419,non
NME9,NME9,-1.62324637459819,-0.818317563050637,-1.74020120722116,0.0818339327154987,0.294163516930419,non
GNG12,GNG12,-0.358821771551793,5.81722959651347,-1.73996712819053,0.0818750298569189,0.294240836964267,non
CBX7,CBX7,0.42240250284237,4.22718072417694,1.73960198976178,0.0819391704589679,0.294400913330451,non
ARHGEF12,ARHGEF12,-0.363723420789724,5.66578205547175,-1.73920166170025,0.0820095393420985,0.294583285508609,non
DNAH2,DNAH2,1.48720657002771,-0.976378047335799,1.73897608603578,0.0820492121771307,0.294642660947388,non
LHX1,LHX1,0.608048381349339,2.32316579678089,1.73878955278443,0.0820820302336895,0.294642660947388,non
TTC7A,TTC7A,0.337726526066522,6.47043112053722,1.7387731806554,0.0820849112012262,0.294642660947388,non
PLK1,PLK1,-0.376791537414725,5.29356470655817,-1.73854697186591,0.0821247250594773,0.294715150464278,non
METRN,METRN,0.340036953747576,6.34679011976965,1.73824289379836,0.0821782689676096,0.294820007616921,non
TMEM27,TMEM27,1.0175290621953,0.395088652980187,1.73807382431109,0.0822080519912805,0.294820007616921,non
DGKQ,DGKQ,0.379576582245042,5.03606896999392,1.73803019279497,0.0822157394735582,0.294820007616921,non
COMT,COMT,0.332931049504141,6.77282050315932,1.7379353730639,0.0822324478707827,0.294820007616921,non
ALMS1P,ALMS1P,1.53668681150519,-1.10278805935074,1.73768596182209,0.0822764103317765,0.294907238368873,non
ZBTB11,ZBTB11,-0.502722212866811,3.4496328733554,-1.73747492318511,0.082313623931028,0.294970243008565,non
FAM57B,FAM57B,-1.50133131518191,-0.635498007717968,-1.7368183115026,0.0824294951654654,0.295315019407494,non
DTWD2,DTWD2,-0.744602405157492,1.85947787410531,-1.73630325354293,0.0825204791588097,0.295570490682794,non
CDK19,CDK19,-0.477399362696702,3.69372175526724,-1.73601804372524,0.0825708959351164,0.295613748472993,non
GOLGA6L5,GOLGA6L5,0.544030973994475,2.81919294153818,1.73601228726728,0.0825719137659884,0.295613748472993,non
DTL,DTL,-0.480485208894941,3.64884396330413,-1.7356916366567,0.0826286258215793,0.295746299044976,non
JOSD2,JOSD2,0.346560846994329,6.03346273285166,1.73513252876998,0.0827275882837228,0.29602997408244,non
ZNF397,ZNF397,-0.614325807542992,2.56458804472847,-1.73483143226605,0.0827809223474773,0.296150277566993,non
POLR1B,POLR1B,-0.432618102229269,4.23860667574999,-1.73468628707225,0.0828066422736622,0.296171757198798,non
NOL8,NOL8,-0.392619326215494,4.92625401711592,-1.73439375733398,0.0828584986222491,0.296286685623286,non
PLAGL1,PLAGL1,-0.508665519286772,3.37911172495066,-1.73363662380943,0.082992836868582,0.296696429186063,non
PPIH,PPIH,-0.429555117252291,4.28620235696112,-1.733481639234,0.083020357540563,0.29670807727998,non
SSTR5-AS1,SSTR5-AS1,-0.914641593057525,1.15014010582257,-1.73332595952761,0.0830480090913305,0.29670807727998,non
MINOS1,MINOS1,-0.404933184089636,4.67210363996162,-1.73328463790128,0.0830553498177549,0.29670807727998,non
DCAF16,DCAF16,-0.458035000395101,3.9046828200108,-1.73290784292326,0.0831223111515339,0.296876689994851,non
LARP4B,LARP4B,0.345396382447804,6.05445986296995,1.73278739383733,0.0831437257334142,0.296882588059745,non
UBA6,UBA6,-0.450171527972453,4.00865834537047,-1.73192297108969,0.0832975421953147,0.297361140413027,non
AKAP7,AKAP7,-0.91800805858189,1.1526520632326,-1.73180030526045,0.0833193881709328,0.297368460228974,non
AP3M2,AP3M2,-0.443992679060979,4.07394768456424,-1.73074830543692,0.0835069330468762,0.297967018581989,non
HOXA4,HOXA4,-0.984563893221807,0.978557640028139,-1.73032355559226,0.083582751993676,0.298166730099501,non
ZNF24,ZNF24,-0.380663626085674,5.16790116861384,-1.72993652877933,0.0836518858154206,0.298342504444266,non
TMC4,TMC4,0.569295080304685,2.6016129355874,1.72963114015914,0.0837064694501336,0.2984306038219,non
KNTC1,KNTC1,-0.376341672729885,5.27180590578032,-1.72957604270571,0.0837163203638323,0.2984306038219,non
C20orf141,C20orf141,1.26063671048691,-0.377630158066528,1.72933792740853,0.0837589039662916,0.29851156711308,non
DCTN4,DCTN4,-0.446691893402028,4.0488523443483,-1.72909974589931,0.0838015169547704,0.298538234572634,non
MTPAP,MTPAP,-0.40435919732314,4.68326669952785,-1.72907394885317,0.0838061333506056,0.298538234572634,non
CNIH,CNIH,-0.364120791200575,5.5863066865853,-1.72830652655295,0.0839435582000022,0.298956882712289,non
WIPF1,WIPF1,-0.439092927221769,4.13148030900337,-1.72786908000956,0.0840219747994044,0.299165230015798,non
CCBL2,CCBL2,-0.522396146771264,3.23784869449453,-1.726997397935,0.0841784092047407,0.299651199780477,non
SASS6,SASS6,-0.803004883970169,1.60322958559119,-1.72647511658751,0.0842722521014216,0.299849034639158,non
MINPP1,MINPP1,-0.372269625800995,5.36496945836366,-1.72646591298073,0.0842739065534899,0.299849034639158,non
BBS10,BBS10,-0.656775439562952,2.32877373878966,-1.72626669816512,0.0843097241052795,0.299905440565832,non
ADCY1,ADCY1,-0.524980761747384,3.16587694737628,-1.72590702121583,0.0843744229248604,0.300064531528706,non
HCG11,HCG11,-0.574536689127572,2.82018035273503,-1.72557532063053,0.0844341249528819,0.300101045360921,non
NBPF15,NBPF15,0.692027263181952,1.76546723220603,1.72553293761688,0.0844417558367368,0.300101045360921,non
SUCO,SUCO,0.415474396505241,4.29170616028834,1.72551701673046,0.084444622469752,0.300101045360921,non
USP2,USP2,1.07039051032003,0.194345524806571,1.72422005688586,0.0846784110241887,0.300860712016405,non
PM20D2,PM20D2,-0.468400436094703,3.75724654931496,-1.72375932819457,0.0847615874115205,0.300983273266546,non
ESPNL,ESPNL,-1.09618577598758,0.514312241123916,-1.72371037191859,0.0847704294813604,0.300983273266546,non
ACADS,ACADS,0.370983350713186,5.17022378012474,1.7236435860409,0.0847824929867763,0.300983273266546,non
KCNQ1OT1,KCNQ1OT1,-0.646434745686268,2.35771436884864,-1.72358514103814,0.0847930510227682,0.300983273266546,non
PROCR,PROCR,0.323952462812231,7.42968153714246,1.7233498448664,0.0848355678204818,0.301063052161417,non
CPAMD8,CPAMD8,0.800405980583149,1.18139377013603,1.72286485128085,0.0849232580499516,0.30130306623202,non
STS,STS,0.455874201304514,3.70661177511054,1.7225025331317,0.0849888155334746,0.301390065923625,non
C1orf145,C1orf145,-0.83654360033343,1.50860861761278,-1.72224929856045,0.0850346598397706,0.301390065923625,non
LONRF3,LONRF3,0.66451401391625,1.89948264799156,1.72214821227133,0.0850529655745789,0.301390065923625,non
ARL2,ARL2,0.335785702043291,6.40073410932099,1.72210325729589,0.0850611075031411,0.301390065923625,non
TTC40,TTC40,1.15090521511728,-0.0696503766560173,1.72210169690069,0.0850613901222493,0.301390065923625,non
ZNF652,ZNF652,-0.394758692525125,4.83110865061462,-1.72204078200783,0.0850724236339973,0.301390065923625,non
OCA2,OCA2,1.59573327938415,-1.28407309904309,1.72184283831022,0.0851082851583023,0.301390065923625,non
MIR641,MIR641,1.59573327938415,-1.28407309904309,1.72184283831022,0.0851082851583023,0.301390065923625,non
CNTRL,CNTRL,-0.445183553040361,4.04228071659268,-1.72162978733997,0.0851468973311052,0.301455736909701,non
ARAP3,ARAP3,-0.379720088682962,5.14273110913623,-1.72097910436298,0.0852649111994072,0.30180242602203,non
FBXL5,FBXL5,0.414514925406148,4.29446111215859,1.72074636094713,0.0853071557925733,0.301880823160433,non
MOCOS,MOCOS,0.542747662632099,2.78132430774356,1.72045999760706,0.0853591560030116,0.301993697945652,non
PGRMC1,PGRMC1,-0.328445248831205,7.14453722474317,-1.7202550303065,0.0853963913846864,0.301995163871789,non
UBR7,UBR7,-0.412399850383771,4.50653437448339,-1.7202363950928,0.0853997774016349,0.301995163871789,non
ZSCAN18,ZSCAN18,1.0117397524389,0.375046065809191,1.72011177732708,0.0854224232303575,0.302004151980803,non
MAPKAPK5-AS1,MAPKAPK5-AS1,-0.397893539745078,4.75544240047188,-1.71936062898418,0.0855590264871497,0.302410547192912,non
SREBF1,SREBF1,0.31798424153722,8.50657851480218,1.71925837915145,0.0855776352094973,0.302410547192912,non
C2orf69,C2orf69,-0.614639017324285,2.51299703609512,-1.7185983915786,0.0856978268461787,0.302694646871758,non
RPS27A,RPS27A,0.316338278361817,9.52323398080387,1.71854608371077,0.0857073585671481,0.302694646871758,non
TSPAN9,TSPAN9,0.395827253530358,4.60545322759761,1.71839714288279,0.0857345037744557,0.302694646871758,non
BRD3,BRD3,-0.433999103763184,4.17333997094107,-1.71834928468887,0.0857432276434302,0.302694646871758,non
LMX1B,LMX1B,0.593174690725439,2.37365199093642,1.71822650773757,0.085765611418847,0.302694646871758,non
NGFRAP1,NGFRAP1,0.320502485035564,7.83496310182921,1.71815345722576,0.085778931682404,0.302694646871758,non
FAM214B,FAM214B,0.361912847251843,5.38390484852721,1.71759943325612,0.0858800086130277,0.302980152509371,non
VAMP4,VAMP4,-0.565262096255704,2.85538843975286,-1.71713481903436,0.0859648476813419,0.303208251201953,non
LOC642361,LOC642361,0.535545066585404,2.84884367650313,1.71640744167375,0.0860978035755444,0.303605916739866,non
ING5,ING5,-0.397081824529321,4.7582264414938,-1.7162492672133,0.0861267379583088,0.303636671581721,non
CCDC124,CCDC124,0.335236870508708,6.36396107308804,1.71570906090505,0.0862256155230689,0.303913936271126,non
PARD3,PARD3,0.325387055832198,7.06830538935504,1.71543507530051,0.0862757999739687,0.303924946997863,non
TRNT1,TRNT1,-0.453238290294546,3.91721517351576,-1.71531709164826,0.0862974176631534,0.303924946997863,non
SIK2,SIK2,-0.503534401045672,3.35958612380709,-1.71527095257396,0.0863058727376325,0.303924946997863,non
RAD18,RAD18,-0.479780206837761,3.59918727162883,-1.71525024633201,0.086309667413985,0.303924946997863,non
C19orf70,C19orf70,0.342566810149024,6.0246771080781,1.71501094253528,0.0863535325905894,0.303970167575806,non
MAK16,MAK16,-0.472295352140967,3.68563849265604,-1.71485393508406,0.0863823223567888,0.303970167575806,non
HSDL1,HSDL1,0.400567770292592,4.5087852359286,1.7148490714101,0.0863832143110847,0.303970167575806,non
ZFYVE1,ZFYVE1,0.417340339736754,4.22343828093546,1.71463410796776,0.0864226441141447,0.304037695522876,non
TRPC4AP,TRPC4AP,0.327666633780053,6.82951687146496,1.713882563896,0.0865606108145535,0.304451766718853,non
LACE1,LACE1,-0.978838447818818,0.886475931780792,-1.71320099487909,0.0866858854034403,0.304802644236832,non
MFGE8,MFGE8,0.336839041487451,6.2567280641739,1.71295488995515,0.0867311562426368,0.304802644236832,non
FAM122A,FAM122A,-0.529184195915598,3.1353300683621,-1.71277530370776,0.0867642030607187,0.304802644236832,non
ZC2HC1C,ZC2HC1C,-0.817120197914959,1.53716242656602,-1.71267440158579,0.0867827751681799,0.304802644236832,non
DOK1,DOK1,-0.490533066829398,3.46242784782703,-1.71267303402827,0.0867830269037129,0.304802644236832,non
C6orf165,C6orf165,-1.23055371555479,0.0764418536403754,-1.71260462771311,0.0867956196677219,0.304802644236832,non
MXD1,MXD1,0.556475862548549,2.65432679872185,1.71253822110396,0.0868078457215817,0.304802644236832,non
ZFPM2,ZFPM2,-1.86224850239196,-1.53627847517797,-1.71235951234806,0.0868407545162972,0.304802644236832,non
B3GNT4,B3GNT4,-1.47421200885432,-0.57128608812271,-1.7122249824864,0.0868655345165427,0.304802644236832,non
ALPL,ALPL,-1.60649621881179,-0.92803862335894,-1.71208000476802,0.0868922453713677,0.304802644236832,non
ADNP,ADNP,-0.379249520526881,5.11573716799081,-1.71203912781992,0.0868997777836281,0.304802644236832,non
SYT1,SYT1,-0.436004623331461,4.13145123096057,-1.71201699716317,0.0869038560289144,0.304802644236832,non
GP6,GP6,1.42614955728741,-0.87340359939873,1.71179208855891,0.086945311031193,0.304876858615915,non
CCDC135,CCDC135,-1.25652794776996,0.0372774556724714,-1.71070556900224,0.0871458024732918,0.305508575205085,non
PAN3,PAN3,-0.50670099692928,3.340350441944,-1.71039127953386,0.0872038666768505,0.305640803830996,non
PDE4DIP,PDE4DIP,-0.467310342627226,3.71433276319072,-1.70990122126063,0.0872944660282787,0.305820493994576,non
GEMIN6,GEMIN6,-0.371352214099794,5.27490866712605,-1.70989373140765,0.0872958513013409,0.305820493994576,non
RSPO3,RSPO3,-0.34115972206598,6.22599201921453,-1.70895079431883,0.0874703923844344,0.306327902551708,non
XYLB,XYLB,-0.598334322779542,2.59582391101392,-1.70889097867698,0.0874814739679689,0.306327902551708,non
SPDYE6,SPDYE6,1.28733630933639,-0.501542100697006,1.70844646530434,0.0875638610306007,0.306438479468552,non
ZRANB2,ZRANB2,-0.39571002558143,4.75655449870695,-1.70837200680031,0.0875776674485656,0.306438479468552,non
RPS16,RPS16,0.313519020837889,11.5863506954121,1.708299287865,0.0875911530033187,0.306438479468552,non
GABRG3,GABRG3,2.43951674624369,-3.06572531970475,1.70828043280754,0.0875946499026735,0.306438479468552,non
FLJ42289,FLJ42289,-0.859959584029098,1.33689346177416,-1.70800206353815,0.0876462899710294,0.306547745738022,non
CCL24,CCL24,1.16265201818656,-0.138753735564766,1.70785513240886,0.0876735569526391,0.306571734763162,non
URI1,URI1,-0.352199265752647,5.80522734535992,-1.70701147954707,0.0878302516716002,0.307048182595015,non
HERC1,HERC1,-0.396107752464805,4.72035038050821,-1.70638823722074,0.087946153750439,0.307381833792251,non
KIAA1147,KIAA1147,-0.350022945022305,5.87189402794462,-1.70623502253529,0.087974665401998,0.307409961309331,non
TMED5,TMED5,-0.401233433160226,4.65118961513588,-1.70557012959622,0.0880984814068715,0.307771020393959,non
HIST1H4B,HIST1H4B,1.83249423404115,-1.87700344416388,1.70497982530781,0.0882085252758127,0.308083809972857,non
PRPF40B,PRPF40B,0.399841127199994,4.48103362874708,1.70479288479473,0.088243397615916,0.30813396536176,non
BCAS4,BCAS4,0.392117061898591,4.61040087806035,1.70466996085303,0.0882663342053843,0.308142429103714,non
LRRC71,LRRC71,1.41754260359338,-0.869566608315371,1.70443662883722,0.0883098852484085,0.3081478934012,non
DRAP1,DRAP1,0.324674362639358,6.93106721753596,1.70428700641187,0.0883378211470434,0.3081478934012,non
ADRA2A,ADRA2A,-1.59596532045915,-0.908082694948626,-1.70400598723422,0.0883903092982213,0.3081478934012,non
SNORA53,SNORA53,-1.99445336673986,-2.25869880157204,-1.70400240749356,0.0883909780765391,0.3081478934012,non
LOC647323,LOC647323,-1.99445336673986,-2.25869880157204,-1.70400240749356,0.0883909780765391,0.3081478934012,non
PRSS35,PRSS35,-1.99445336673986,-2.25869880157204,-1.70400240749356,0.0883909780765391,0.3081478934012,non
HSF2,HSF2,-0.531794448223205,3.08308660467373,-1.70346510114558,0.0884914055902081,0.308387503123132,non
GARS,GARS,0.324776932135295,6.90862604327232,1.70341503941175,0.0885007672722555,0.308387503123132,non
ATPIF1,ATPIF1,0.319323405452575,7.55684325403607,1.70282094566166,0.0886119254016362,0.308591498328422,non
PTGER4P2-CDK2AP2P2,PTGER4P2-CDK2AP2P2,-1.9948780795401,-2.26735538734945,-1.70280558560294,0.0886148008426838,0.308591498328422,non
ZNF212,ZNF212,-0.432322534670236,4.12541184780054,-1.70277280585512,0.0886209375441893,0.308591498328422,non
WDR93,WDR93,1.41058514015743,-0.855137733851299,1.70224809772182,0.0887192148633876,0.308830617654914,non
TBC1D13,TBC1D13,0.370963808104576,5.05602477221366,1.7020892380125,0.088748986446624,0.308830617654914,non
MED13L,MED13L,-0.349759945693858,5.85199015080981,-1.70207698436747,0.0887512832123728,0.308830617654914,non
UBXN2A,UBXN2A,0.426034498954925,4.0396874945416,1.70165557454788,0.0888302994465865,0.308973191326572,non
LINC00669,LINC00669,-1.85438320937981,-1.57912057975596,-1.70163908792425,0.0888333919144898,0.308973191326572,non
C1QTNF6,C1QTNF6,-0.352210807307731,5.7628660529895,-1.70146206861543,0.0888666016651127,0.309014014943963,non
SH3GL1P2,SH3GL1P2,1.84103788811855,-1.90476127226107,1.70124764811965,0.0889068414716953,0.309014014943963,non
POM121L1P,POM121L1P,1.84103788811855,-1.90476127226107,1.70124764811965,0.0889068414716953,0.309014014943963,non
JUND,JUND,0.315148852073529,8.33865905161217,1.70112182125734,0.0889304619475658,0.309024612393323,non
MCM5,MCM5,0.332588179786984,6.34674911415026,1.70100099677618,0.0889531481248011,0.309031959095921,non
HNRNPR,HNRNPR,-0.327470600335244,6.90016480980619,-1.70038846614647,0.0890682295007229,0.309352039698921,non
CAGE1,CAGE1,-1.9970673112084,-2.2915099348916,-1.70029144817956,0.0890864680959613,0.309352039698921,non
PISD,PISD,0.35744924867893,5.40262060035007,1.69990264541882,0.0891595900710301,0.309429964926182,non
GALNTL6,GALNTL6,-1.84916224792401,-1.53859420551021,-1.69987839704307,0.0891641520543106,0.309429964926182,non
ARHGAP12,ARHGAP12,-0.367374313569588,5.34025117427206,-1.69979357410688,0.0891801117496226,0.309429964926182,non
BNIPL,BNIPL,-1.59457775739388,-0.926120141387585,-1.69960642387251,0.0892153327793949,0.309429964926182,non
GLP2R,GLP2R,0.728061582246833,1.5128419350174,1.69957527001137,0.0892211969165313,0.309429964926182,non
MIR4292,MIR4292,1.4976037616923,-1.0915160869686,1.69938530098321,0.0892569617856814,0.309429964926182,non
TSNARE1,TSNARE1,-0.613764894902276,2.47676765359547,-1.69934892522905,0.0892638114512223,0.309429964926182,non
COG6,COG6,-0.501020274383079,3.35426835860766,-1.69929291292738,0.0892743595665359,0.309429964926182,non
SLCO3A1,SLCO3A1,0.358098725702506,5.38599094021897,1.69918706745484,0.0892942948978164,0.309429964926182,non
GOLT1B,GOLT1B,-0.415666629828169,4.37615746842088,-1.69810632075319,0.0894980520491484,0.309915343770412,non
ASCC1,ASCC1,0.360483099716177,5.30589721433875,1.69800588692174,0.0895170062079917,0.309915343770412,non
RGS16,RGS16,-1.99642630201083,-2.30100189744136,-1.69799841817814,0.0895184158596895,0.309915343770412,non
FAM92B,FAM92B,-1.99642630201083,-2.30100189744136,-1.69799841817814,0.0895184158596895,0.309915343770412,non
RABL5,RABL5,-0.379799389138377,5.02845939135649,-1.69789722004447,0.0895375177715075,0.309915343770412,non
LHFPL2,LHFPL2,0.331099013846031,6.39774536838304,1.69770951534272,0.0895729571415495,0.30996658884597,non
ISCU,ISCU,-0.353989736234689,5.67668758106958,-1.69696578531793,0.0897134872886522,0.310381392457424,non
SLC24A5,SLC24A5,-1.52965590786954,-0.668355878598853,-1.69637564040397,0.0898251233099323,0.310696063173337,non
CPOX,CPOX,-0.418128195152154,4.31056303658048,-1.69616529279987,0.0898649411878464,0.310750525188603,non
TRUB1,TRUB1,-0.511137523357519,3.24084023962201,-1.6960739230373,0.0898822415087524,0.310750525188603,non
DDX46,DDX46,-0.339149226007299,6.19641836721183,-1.69584270056996,0.0899260340850621,0.310830392090613,non
LRRC59,LRRC59,0.321806598171881,7.02901902610702,1.6944901853172,0.090182539047008,0.311582477727995,non
SFXN3,SFXN3,0.342460677808128,5.87329419573972,1.69447668302395,0.0901851027267556,0.311582477727995,non
SLIRP,SLIRP,0.326997710798832,6.60088045475447,1.69386676705288,0.0903009686183455,0.311911048651365,non
SRRM2,SRRM2,0.311851215009943,9.40492555040269,1.69357932071308,0.090355616387382,0.311959161630491,non
REEP2,REEP2,-0.469343444615368,3.6281892068002,-1.69357503490216,0.0903564313842541,0.311959161630491,non
LRRCC1,LRRCC1,-0.714498019058503,1.91610427705351,-1.69346575999532,0.0903772132789485,0.311959213666444,non
DDX28,DDX28,0.427579271486852,3.97431663861107,1.69322808575588,0.09042242743022,0.312003700973778,non
THOC7,THOC7,-0.349079397985749,5.81706189726274,-1.69315778024561,0.0904358055434296,0.312003700973778,non
ANKRD33B,ANKRD33B,0.448782564195896,3.69856698977054,1.69307052593951,0.0904524109799497,0.312003700973778,non
TJAP1,TJAP1,0.365922988057469,5.12959955996195,1.69286720173184,0.0904911152907756,0.312065549563368,non
FETUB,FETUB,-1.99299964320304,-2.3140593871345,-1.69264575490392,0.0905332845382049,0.312139316119558,non
C17orf96,C17orf96,0.390347164745525,4.5969329790416,1.6918381705318,0.0906872036260307,0.312533240778658,non
ZHX1,ZHX1,-0.5785173515353,2.70312485852634,-1.69182797048419,0.0906891490183844,0.312533240778658,non
SAR1A,SAR1A,-0.338119034033799,6.20375937818195,-1.69162902996974,0.0907270984320133,0.31259231023984,non
OBSL1,OBSL1,0.330837776170886,6.3449436115673,1.69143502611584,0.0907641184412544,0.312648151163614,non
METTL5,METTL5,-0.384785840483915,4.89638396731703,-1.69129036228426,0.0907917312453193,0.312671569639429,non
CITED1,CITED1,1.38777936734609,-0.810518907649739,1.69085401627725,0.0908750600050997,0.312886809854826,non
ZNF714,ZNF714,-1.02932438242455,0.709076241439729,-1.69061977157277,0.090919818955955,0.312969184316305,non
E2F2,E2F2,-0.605976694128066,2.48577137870538,-1.69035608549423,0.0909702247085583,0.313019692266458,non
UBQLNL,UBQLNL,1.36282225479247,-0.734305262267633,1.69018234505361,0.0910034488962479,0.313019692266458,non
ADH4,ADH4,-1.34076854641556,-0.29679982551972,-1.69005529308639,0.0910277510764394,0.313019692266458,non
C21orf119,C21orf119,0.472878973195734,3.39641810639132,1.68992855728609,0.0910519979800724,0.313019692266458,non
AURKA,AURKA,-0.360478331941019,5.4452291882375,-1.68992358872931,0.0910529486627057,0.313019692266458,non
PSMG3-AS1,PSMG3-AS1,0.436367448687064,3.84384117261973,1.68988926492922,0.0910595163895899,0.313019692266458,non
NUDT6,NUDT6,0.62852506159844,2.06823803880032,1.68921825531837,0.0911879880276302,0.313389603329,non
TXNL4B,TXNL4B,0.421232448244045,4.0591969350391,1.68846841389664,0.0913317251992943,0.31375407052965,non
CBX1,CBX1,-0.347275794586725,5.83886895553253,-1.68835238895587,0.0913539822943891,0.31375407052965,non
PALM2,PALM2,1.56361194389813,-1.27913618712877,1.68833823815814,0.091356697143968,0.31375407052965,non
NFATC2IP,NFATC2IP,0.327796128641692,6.48205090943781,1.6882103567566,0.0913812343044776,0.313766606107854,non
HDGF,HDGF,0.311448015565508,8.81562141213125,1.68750032147747,0.0915175682449317,0.314131984146253,non
PTPN14,PTPN14,0.430992342447685,3.91225463212889,1.68743837808169,0.0915294697515744,0.314131984146253,non
IMPA1,IMPA1,-0.497583652282763,3.36350070349437,-1.68716976247494,0.0915810946595612,0.314134945835763,non
PRPF40A,PRPF40A,-0.34013213195636,6.09427852761864,-1.68713164723048,0.0915884218778162,0.314134945835763,non
MRPS35,MRPS35,-0.342755338541765,5.98366083908464,-1.68710748161138,0.0915930676847718,0.314134945835763,non
C12orf57,C12orf57,0.314576870093896,7.84710470069364,1.68668204878181,0.0916748875822911,0.314343793942291,non
TRMT61A,TRMT61A,-0.390422384997874,4.7329625410757,-1.6864146953328,0.0917263354580149,0.314413627124627,non
XRCC2,XRCC2,-0.659717872522718,2.19934327849685,-1.68635869854444,0.091737114078501,0.314413627124627,non
ANKRD44,ANKRD44,1.0687514301668,0.126269055696227,1.68601250464298,0.0918037742981846,0.314548834369947,non
GFPT1,GFPT1,-0.34177539676096,6.01128693768748,-1.68593635532525,0.0918184421989227,0.314548834369947,non
NRSN2,NRSN2,0.327577396112988,6.46094463925069,1.68567496049249,0.0918688064648956,0.314582935325158,non
BST1,BST1,-0.473943598406358,3.57718580385225,-1.68566731752389,0.0918702794082991,0.314582935325158,non
RALBP1,RALBP1,-0.363758044813526,5.33921678522036,-1.68492631204667,0.092013175189831,0.314795741502734,non
AQP11,AQP11,-0.668390914210692,2.11056640609343,-1.68488950300081,0.0920202781131905,0.314795741502734,non
DENND1B,DENND1B,-0.751257749638458,1.72109268354412,-1.68488375754605,0.0920213868348869,0.314795741502734,non
MKS1,MKS1,-0.429478857087583,4.10895607196642,-1.68480103412354,0.0920373514700047,0.314795741502734,non
CPVL,CPVL,-0.582530068731579,2.6339501263253,-1.68476207576161,0.0920448707404499,0.314795741502734,non
C10orf114,C10orf114,0.394132616435965,4.50029533006396,1.68469322410511,0.0920581608588409,0.314795741502734,non
FAM173B,FAM173B,-0.516159044738524,3.16504797573117,-1.68434335890701,0.0921257175494258,0.314891953733452,non
LOC100130557,LOC100130557,-0.775685852449323,1.61098214571323,-1.68433039762681,0.0921282210530236,0.314891953733452,non
UGDH-AS1,UGDH-AS1,-0.813659995051698,1.46927116579083,-1.68365013453302,0.0922596922904125,0.315269585438257,non
PLXNB3,PLXNB3,-0.572175107563113,2.71325409406508,-1.68351133010302,0.0922865368701784,0.315289596739554,non
GOPC,GOPC,-0.373515348868981,5.09712717155907,-1.68337689876403,0.0923125416803437,0.315306730587113,non
NEDD8,NEDD8,0.344606517067115,5.70708099310609,1.68317661911024,0.0923512953058293,0.31536739215371,non
CCDC74A,CCDC74A,-0.441137839328597,3.94608263948153,-1.6829292007882,0.0923991881892811,0.315413770559714,non
MYL6B,MYL6B,0.321880298830752,6.81195058907812,1.68281477843609,0.0924213437233914,0.315413770559714,non
CNTNAP2,CNTNAP2,-0.812868487254492,1.47469912671036,-1.68275366641854,0.0924331785558619,0.315413770559714,non
C6orf195,C6orf195,2.22784667629858,-2.76012721437064,1.68267268163089,0.0924488637847437,0.315413770559714,non
FBXO4,FBXO4,-0.578501394172948,2.70764039546524,-1.68213070207729,0.092553890049247,0.315700394259716,non
L3MBTL4,L3MBTL4,1.94493915090078,-2.1796451906488,1.68105939888078,0.0927617719345281,0.316337647673208,non
SLC35B1,SLC35B1,0.330241633484405,6.27165568825442,1.68081951735373,0.0928083712649428,0.316385136982946,non
SAMD5,SAMD5,-0.538490891299494,2.97844247096703,-1.68077088717894,0.0928178204422743,0.316385136982946,non
GSK3A,GSK3A,0.320150972818494,6.92869825640532,1.68038185462174,0.0928934399489389,0.316435723583715,non
FOXD1,FOXD1,0.452081843058928,3.61193494277305,1.68030925789507,0.0929075566548714,0.316435723583715,non
